Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Cabo Verde,Sweet potatoes,2022,143692.0,205.1,5.0,22.68
Cabo Verde,Sweet potatoes,2023,112513.0,205.1,5.0,23.08
Cambodia,Cassava,1990,54545.0,1871.0,481.0,27.65
Cambodia,Cassava,1991,50909.0,1721.5,481.0,27.62
Cambodia,Cassava,1992,93750.0,1620.8,481.0,27.38
Cambodia,Cassava,1993,52339.0,1451.7,481.0,27.29
Cambodia,Cassava,1994,65000.0,2037.2,481.0,27.37
Cambodia,Cassava,1995,66035.0,1893.6,481.0,27.28
Cambodia,Cassava,1996,53582.0,1911.6,481.0,26.88
Cambodia,Cassava,1997,76809.0,1657.5,481.0,27.38
Cambodia,Cassava,1998,81060.0,1876.1,481.0,27.98
Cambodia,Cassava,1999,163188.0,1950.5,481.0,26.8
Cambodia,Cassava,2000,96075.0,2051.5,445.0,27.08
Cambodia,Cassava,2001,104681.0,1912.1,428.0,27.23
Cambodia,Cassava,2002,63272.0,1829.3,412.0,27.36
Cambodia,Cassava,2003,132054.0,1821.3,421.0,27.28
Cambodia,Cassava,2004,160861.0,1702.7,405.0,27.26
Cambodia,Cassava,2005,178690.0,1760.5,444.0,27.36
Cambodia,Cassava,2006,226532.0,2040.7,533.0,27.3
Cambodia,Cassava,2007,205093.0,2247.8,733.0,27.19
Cambodia,Cassava,2008,204298.0,1789.3,774.0,26.84
Cambodia,Cassava,2009,218137.0,1905.8,939.0,27.14
Cambodia,Cassava,2010,209953.0,1780.6,1198.0,27.74
Cambodia,Cassava,2011,217414.0,2081.8,1673.0,26.8
Cambodia,Cassava,2012,225882.0,1800.9,2387.0,27.61
Cambodia,Cassava,2013,210323.0,2056.4,3288.0,27.26
Cambodia,Cassava,2014,231772.0,1863.9,4339.0,27.34
Cambodia,Cassava,2015,243377.0,1667.0,5091.0,27.75
Cambodia,Cassava,2016,220459.0,1729.3,4595.0,27.99
Cambodia,Cassava,2017,225441.0,2017.8,5331.0,27.4
Cambodia,Cassava,2018,211377.0,1772.9,7720.0,27.43
Cambodia,Cassava,2019,207093.0,1722.5,11820.0,27.92
Cambodia,Cassava,2020,224833.0,1830.4,15273.0,27.85
Cambodia,Cassava,2021,237419.0,2020.3,17264.0,27.37
Cambodia,Cassava,2022,233830.0,2113.8,18810.0,27.19
Cambodia,Cassava,2023,236147.0,1885.3,19305.0,27.95
Cambodia,Maize,1990,19556.0,1871.0,481.0,27.65
Cambodia,Maize,1991,12000.0,1721.5,481.0,27.62
Cambodia,Maize,1992,12500.0,1620.8,481.0,27.38
Cambodia,Maize,1993,10583.0,1451.7,481.0,27.29
Cambodia,Maize,1994,12162.0,2037.2,481.0,27.37
Cambodia,Maize,1995,12191.0,1893.6,481.0,27.28
Cambodia,Maize,1996,13740.0,1911.6,481.0,26.88
Cambodia,Maize,1997,12427.0,1657.5,481.0,27.38
Cambodia,Maize,1998,12171.0,1876.1,481.0,27.98
Cambodia,Maize,1999,15948.0,1950.5,481.0,26.8
Cambodia,Maize,2000,27345.0,2051.5,445.0,27.08
Cambodia,Maize,2001,27612.0,1912.1,428.0,27.23
Cambodia,Maize,2002,20797.0,1829.3,412.0,27.36
Cambodia,Maize,2003,37472.0,1821.3,421.0,27.28
Cambodia,Maize,2004,33202.0,1702.7,405.0,27.26
Cambodia,Maize,2005,35153.0,1760.5,444.0,27.36
Cambodia,Maize,2006,35798.0,2040.7,533.0,27.3
Cambodia,Maize,2007,36831.0,2247.8,733.0,27.19
Cambodia,Maize,2008,37513.0,1789.3,774.0,26.84
Cambodia,Maize,2009,41757.0,1905.8,939.0,27.14
Cambodia,Maize,2010,36134.0,1780.6,1198.0,27.74
Cambodia,Maize,2011,41146.0,2081.8,1673.0,26.8
Cambodia,Maize,2012,44138.0,1800.9,2387.0,27.61
Cambodia,Maize,2013,39061.0,2056.4,3288.0,27.26
Cambodia,Maize,2014,34853.0,1863.9,4339.0,27.34
Cambodia,Maize,2015,31998.0,1667.0,5091.0,27.75
Cambodia,Maize,2016,48119.0,1729.3,4595.0,27.99
Cambodia,Maize,2017,54275.0,2017.8,5331.0,27.4
Cambodia,Maize,2018,59150.0,1772.9,7720.0,27.43
Cambodia,Maize,2019,48248.0,1722.5,11820.0,27.92
Cambodia,Maize,2020,52909.0,1830.4,15273.0,27.85
Cambodia,Maize,2021,57472.0,2020.3,17264.0,27.37
Cambodia,Maize,2022,59206.0,2113.8,18810.0,27.19
Cambodia,Maize,2023,59790.0,1885.3,19305.0,27.95
Cambodia,"Rice, paddy",1990,13477.0,1871.0,481.0,27.65
Cambodia,"Rice, paddy",1991,13962.0,1721.5,481.0,27.62
Cambodia,"Rice, paddy",1992,13178.0,1620.8,481.0,27.38
Cambodia,"Rice, paddy",1993,13069.0,1451.7,481.0,27.29
Cambodia,"Rice, paddy",1994,14877.0,2037.2,481.0,27.37
Cambodia,"Rice, paddy",1995,17920.0,1893.6,481.0,27.28
Cambodia,"Rice, paddy",1996,18116.0,1911.6,481.0,26.88
Cambodia,"Rice, paddy",1997,17706.0,1657.5,481.0,27.38
Cambodia,"Rice, paddy",1998,17884.0,1876.1,481.0,27.98
Cambodia,"Rice, paddy",1999,19433.0,1950.5,481.0,26.8
Cambodia,"Rice, paddy",2000,21155.0,2051.5,445.0,27.08
Cambodia,"Rice, paddy",2001,20699.0,1912.1,428.0,27.23
Cambodia,"Rice, paddy",2002,19164.0,1829.3,412.0,27.36
Cambodia,"Rice, paddy",2003,21012.0,1821.3,421.0,27.28
Cambodia,"Rice, paddy",2004,19773.0,1702.7,405.0,27.26
Cambodia,"Rice, paddy",2005,24793.0,1760.5,444.0,27.36
Cambodia,"Rice, paddy",2006,24893.0,2040.7,533.0,27.3
Cambodia,"Rice, paddy",2007,26216.0,2247.8,733.0,27.19
Cambodia,"Rice, paddy",2008,27457.0,1789.3,774.0,26.84
Cambodia,"Rice, paddy",2009,28363.0,1905.8,939.0,27.14
Cambodia,"Rice, paddy",2010,29697.0,1780.6,1198.0,27.74
Cambodia,"Rice, paddy",2011,29574.0,2081.8,1673.0,26.8
Cambodia,"Rice, paddy",2012,30892.0,1800.9,2387.0,27.61
Cambodia,"Rice, paddy",2013,31627.0,2056.4,3288.0,27.26
Cambodia,"Rice, paddy",2014,30782.0,1863.9,4339.0,27.34
Cambodia,"Rice, paddy",2015,30849.0,1667.0,5091.0,27.75
Cambodia,"Rice, paddy",2016,32103.0,1729.3,4595.0,27.99
Cambodia,"Rice, paddy",2017,32972.0,2017.8,5331.0,27.4
Cambodia,"Rice, paddy",2018,33534.0,1772.9,7720.0,27.43
Cambodia,"Rice, paddy",2019,33351.0,1722.5,11820.0,27.92
Cambodia,"Rice, paddy",2020,33454.0,1830.4,15273.0,27.85
Cambodia,"Rice, paddy",2021,34897.0,2020.3,17264.0,27.37
Cambodia,"Rice, paddy",2022,35465.0,2113.8,18810.0,27.19
Cambodia,"Rice, paddy",2023,36017.0,1885.3,19305.0,27.95
Cambodia,Soybeans,1990,14667.0,1871.0,481.0,27.65
Cambodia,Soybeans,1991,25000.0,1721.5,481.0,27.62
Cambodia,Soybeans,1992,25000.0,1620.8,481.0,27.38
Cambodia,Soybeans,1993,23926.0,1451.7,481.0,27.29
Cambodia,Soybeans,1994,10455.0,2037.2,481.0,27.37
Cambodia,Soybeans,1995,10448.0,1893.6,481.0,27.28
Cambodia,Soybeans,1996,16907.0,1911.6,481.0,26.88
Cambodia,Soybeans,1997,17209.0,1657.5,481.0,27.38
Cambodia,Soybeans,1998,8946.0,1876.1,481.0,27.98
Cambodia,Soybeans,1999,10034.0,1950.5,481.0,26.8
Cambodia,Soybeans,2000,8453.0,2051.5,445.0,27.08
Cambodia,Soybeans,2001,8596.0,1912.1,428.0,27.23
Cambodia,Soybeans,2002,13410.0,1829.3,412.0,27.36
Cambodia,Soybeans,2003,12144.0,1821.3,421.0,27.28
Cambodia,Soybeans,2004,13096.0,1702.7,405.0,27.26
Cambodia,Soybeans,2005,15450.0,1760.5,444.0,27.36
Cambodia,Soybeans,2006,15267.0,2040.7,533.0,27.3
Cambodia,Soybeans,2007,15395.0,2247.8,733.0,27.19
Cambodia,Soybeans,2008,14574.0,1789.3,774.0,26.84
Cambodia,Soybeans,2009,14242.0,1905.8,939.0,27.14
Cambodia,Soybeans,2010,15174.0,1780.6,1198.0,27.74
Cambodia,Soybeans,2011,16236.0,2081.8,1673.0,26.8
Cambodia,Soybeans,2012,16931.0,1800.9,2387.0,27.61
Cambodia,Soybeans,2013,16722.0,2056.4,3288.0,27.26
Cambodia,Soybeans,2014,14432.0,1863.9,4339.0,27.34
Cambodia,Soybeans,2015,14550.0,1667.0,5091.0,27.75
Cambodia,Soybeans,2016,16683.0,1729.3,4595.0,27.99
Cambodia,Soybeans,2017,17494.0,2017.8,5331.0,27.4
Cambodia,Soybeans,2018,20044.0,1772.9,7720.0,27.43
Cambodia,Soybeans,2019,16381.0,1722.5,11820.0,27.92
Cambodia,Soybeans,2020,16667.0,1830.4,15273.0,27.85
Cambodia,Soybeans,2021,14688.0,2020.3,17264.0,27.37
Cambodia,Soybeans,2022,14545.0,2113.8,18810.0,27.19
Cambodia,Soybeans,2023,14412.0,1885.3,19305.0,27.95
Cambodia,Sweet potatoes,1990,38750.0,1871.0,481.0,27.65
Cambodia,Sweet potatoes,1991,43333.0,1721.5,481.0,27.62
Cambodia,Sweet potatoes,1992,60000.0,1620.8,481.0,27.38
Cambodia,Sweet potatoes,1993,58894.0,1451.7,481.0,27.29
Cambodia,Sweet potatoes,1994,36000.0,2037.2,481.0,27.37
Cambodia,Sweet potatoes,1995,41638.0,1893.6,481.0,27.28
Cambodia,Sweet potatoes,1996,38032.0,1911.6,481.0,26.88
Cambodia,Sweet potatoes,1997,31629.0,1657.5,481.0,27.38
Cambodia,Sweet potatoes,1998,33832.0,1876.1,481.0,27.98
Cambodia,Sweet potatoes,1999,34881.0,1950.5,481.0,26.8
Cambodia,Sweet potatoes,2000,37899.0,2051.5,445.0,27.08
Cambodia,Sweet potatoes,2001,37210.0,1912.1,428.0,27.23
Cambodia,Sweet potatoes,2002,40874.0,1829.3,412.0,27.36
Cambodia,Sweet potatoes,2003,41108.0,1821.3,421.0,27.28
Cambodia,Sweet potatoes,2004,49268.0,1702.7,405.0,27.26
Cambodia,Sweet potatoes,2005,46163.0,1760.5,444.0,27.36
Cambodia,Sweet potatoes,2006,48438.0,2040.7,533.0,27.3
Cambodia,Sweet potatoes,2007,39175.0,2247.8,733.0,27.19
Cambodia,Sweet potatoes,2008,48049.0,1789.3,774.0,26.84
Cambodia,Sweet potatoes,2009,84984.0,1905.8,939.0,27.14
Cambodia,Sweet potatoes,2010,69347.0,1780.6,1198.0,27.74
Cambodia,Sweet potatoes,2011,64042.0,2081.8,1673.0,26.8
Cambodia,Sweet potatoes,2012,46753.0,1800.9,2387.0,27.61
Cambodia,Sweet potatoes,2013,68243.0,2056.4,3288.0,27.26
Cambodia,Sweet potatoes,2014,92034.0,1863.9,4339.0,27.34
Cambodia,Sweet potatoes,2015,79649.0,1667.0,5091.0,27.75
Cambodia,Sweet potatoes,2016,72059.0,1729.3,4595.0,27.99
Cambodia,Sweet potatoes,2017,71579.0,2017.8,5331.0,27.4
Cambodia,Sweet potatoes,2018,71633.0,1772.9,7720.0,27.43
Cambodia,Sweet potatoes,2019,75556.0,1722.5,11820.0,27.92
Cambodia,Sweet potatoes,2020,73202.0,1830.4,15273.0,27.85
Cambodia,Sweet potatoes,2021,80050.0,2020.3,17264.0,27.37
Cambodia,Sweet potatoes,2022,65830.0,2113.8,18810.0,27.19
Cambodia,Sweet potatoes,2023,69113.0,1885.3,19305.0,27.95
Cameroon,Cassava,1990,164386.0,1694.8,2227.0,24.71
Cameroon,Cassava,1991,162200.0,1606.4,1504.0,24.51
Cameroon,Cassava,1992,136333.0,1571.0,1844.0,24.28
Cameroon,Cassava,1993,131840.0,1657.3,1245.0,24.35
Cameroon,Cassava,1994,127037.0,1607.7,647.0,24.39
Cameroon,Cassava,1995,118667.0,1606.0,48.0,24.62
Cameroon,Cassava,1996,115500.0,1673.1,180.0,24.46
Cameroon,Cassava,1997,106556.0,1691.7,630.0,24.57
Cameroon,Cassava,1998,90041.0,1606.2,258.0,25.11
Cameroon,Cassava,1999,136594.0,1700.9,653.0,24.55
Cameroon,Cassava,2000,132992.0,1643.9,545.0,24.59
Cameroon,Cassava,2001,81918.0,1665.0,687.0,24.62
Cameroon,Cassava,2002,76626.0,1696.6,2191.0,24.77
Cameroon,Cassava,2003,71193.0,1670.4,2244.0,24.78
Cameroon,Cassava,2004,66145.0,1583.9,2525.0,24.87
Cameroon,Cassava,2005,105771.0,1556.2,2255.0,24.89
Cameroon,Cassava,2006,107548.0,1655.0,2753.0,24.78
Cameroon,Cassava,2007,140000.0,1737.1,2820.0,24.81
Cameroon,Cassava,2008,140000.0,1622.2,2595.0,24.63
Cameroon,Cassava,2009,139528.0,1579.8,2319.0,24.91
Cameroon,Cassava,2010,140636.0,1626.6,3470.0,25.06
Cameroon,Cassava,2011,145720.0,1540.2,3964.0,24.75
Cameroon,Cassava,2012,115388.0,1673.2,4011.0,24.72
Cameroon,Cassava,2013,147894.0,1587.1,4536.0,24.8
Cameroon,Cassava,2014,139447.0,1566.2,5480.0,24.84
Cameroon,Cassava,2015,126047.0,1466.3,5838.0,24.91
Cameroon,Cassava,2016,141100.0,1719.1,4831.0,25.14
Cameroon,Cassava,2017,143100.0,1650.6,7069.0,24.9
Cameroon,Cassava,2018,144113.0,1571.3,7322.0,24.92
Cameroon,Cassava,2019,142309.0,1692.2,8195.0,24.91
Cameroon,Cassava,2020,143789.0,1633.8,10661.0,25.18
Cameroon,Cassava,2021,139763.0,1683.7,9906.0,25.16
Cameroon,Cassava,2022,126519.0,1655.8,9906.0,24.96
Cameroon,Cassava,2023,121154.0,1752.6,9906.0,24.99
Cameroon,Maize,1990,18543.0,1694.8,2227.0,24.71
Cameroon,Maize,1991,19800.0,1606.4,1504.0,24.51
Cameroon,Maize,1992,13974.0,1571.0,1844.0,24.28
Cameroon,Maize,1993,11267.0,1657.3,1245.0,24.35
Cameroon,Maize,1994,11644.0,1607.7,647.0,24.39
Cameroon,Maize,1995,15450.0,1606.0,48.0,24.62
Cameroon,Maize,1996,18750.0,1673.1,180.0,24.46
Cameroon,Maize,1997,20267.0,1691.7,630.0,24.57
Cameroon,Maize,1998,18911.0,1606.2,258.0,25.11
Cameroon,Maize,1999,25907.0,1700.9,653.0,24.55
Cameroon,Maize,2000,24615.0,1643.9,545.0,24.59
Cameroon,Maize,2001,24404.0,1665.0,687.0,24.62
Cameroon,Maize,2002,20679.0,1696.6,2191.0,24.77
Cameroon,Maize,2003,19908.0,1670.4,2244.0,24.78
Cameroon,Maize,2004,19166.0,1583.9,2525.0,24.87
Cameroon,Maize,2005,21334.0,1556.2,2255.0,24.89
Cameroon,Maize,2006,22224.0,1655.0,2753.0,24.78
Cameroon,Maize,2007,20000.0,1737.1,2820.0,24.81
Cameroon,Maize,2008,20000.0,1622.2,2595.0,24.63
Cameroon,Maize,2009,19787.0,1579.8,2319.0,24.91
Cameroon,Maize,2010,19741.0,1626.6,3470.0,25.06
Cameroon,Maize,2011,20240.0,1540.2,3964.0,24.75
Cameroon,Maize,2012,17152.0,1673.2,4011.0,24.72
Cameroon,Maize,2013,19787.0,1587.1,4536.0,24.8
Cameroon,Maize,2014,17645.0,1566.2,5480.0,24.84
Cameroon,Maize,2015,17406.0,1466.3,5838.0,24.91
Cameroon,Maize,2016,19800.0,1719.1,4831.0,25.14
Cameroon,Maize,2017,18400.0,1650.6,7069.0,24.9
Cameroon,Maize,2018,18456.0,1571.3,7322.0,24.92
Cameroon,Maize,2019,19055.0,1692.2,8195.0,24.91
Cameroon,Maize,2020,17847.0,1633.8,10661.0,25.18
Cameroon,Maize,2021,17707.0,1683.7,9906.0,25.16
Cameroon,Maize,2022,16923.0,1655.8,9906.0,24.96
Cameroon,Maize,2023,18333.0,1752.6,9906.0,24.99
Cameroon,Plantains and others,1990,51150.0,1694.8,2227.0,24.71
Cameroon,Plantains and others,1991,53222.0,1606.4,1504.0,24.51
Cameroon,Plantains and others,1992,54632.0,1571.0,1844.0,24.28
Cameroon,Plantains and others,1993,56000.0,1657.3,1245.0,24.35
Cameroon,Plantains and others,1994,55053.0,1607.7,647.0,24.39
Cameroon,Plantains and others,1995,54365.0,1606.0,48.0,24.62
Cameroon,Plantains and others,1996,55603.0,1673.1,180.0,24.46
Cameroon,Plantains and others,1997,56426.0,1691.7,630.0,24.57
Cameroon,Plantains and others,1998,67958.0,1606.2,258.0,25.11
Cameroon,Plantains and others,1999,61102.0,1700.9,653.0,24.55
Cameroon,Plantains and others,2000,61323.0,1643.9,545.0,24.59
Cameroon,Plantains and others,2001,62064.0,1665.0,687.0,24.62
Cameroon,Plantains and others,2002,53209.0,1696.6,2191.0,24.77
Cameroon,Plantains and others,2003,53260.0,1670.4,2244.0,24.78
Cameroon,Plantains and others,2004,53312.0,1583.9,2525.0,24.87
Cameroon,Plantains and others,2005,79720.0,1556.2,2255.0,24.89
Cameroon,Plantains and others,2006,79860.0,1655.0,2753.0,24.78
Cameroon,Plantains and others,2007,120619.0,1737.1,2820.0,24.81
Cameroon,Plantains and others,2008,120000.0,1622.2,2595.0,24.63
Cameroon,Plantains and others,2009,119671.0,1579.8,2319.0,24.91
Cameroon,Plantains and others,2010,122250.0,1626.6,3470.0,25.06
Cameroon,Plantains and others,2011,110857.0,1540.2,3964.0,24.75
Cameroon,Plantains and others,2012,108526.0,1673.2,4011.0,24.72
Cameroon,Plantains and others,2013,119444.0,1587.1,4536.0,24.8
Cameroon,Plantains and others,2014,148223.0,1566.2,5480.0,24.84
Cameroon,Plantains and others,2015,149063.0,1466.3,5838.0,24.91
Cameroon,Plantains and others,2016,94068.0,1719.1,4831.0,25.14
Cameroon,Plantains and others,2017,92120.0,1650.6,7069.0,24.9
Cameroon,Plantains and others,2018,92269.0,1571.3,7322.0,24.92
Cameroon,Plantains and others,2019,96144.0,1692.2,8195.0,24.91
Cameroon,Plantains and others,2020,88723.0,1633.8,10661.0,25.18
Cameroon,Plantains and others,2021,88646.0,1683.7,9906.0,25.16
Cameroon,Plantains and others,2022,92552.0,1655.8,9906.0,24.96
Cameroon,Plantains and others,2023,88095.0,1752.6,9906.0,24.99
Cameroon,Potatoes,1990,16142.0,1694.8,2227.0,24.71
Cameroon,Potatoes,1991,16875.0,1606.4,1504.0,24.51
Cameroon,Potatoes,1992,20500.0,1571.0,1844.0,24.28
Cameroon,Potatoes,1993,21111.0,1657.3,1245.0,24.35
Cameroon,Potatoes,1994,19869.0,1607.7,647.0,24.39
Cameroon,Potatoes,1995,20588.0,1606.0,48.0,24.62
Cameroon,Potatoes,1996,29086.0,1673.1,180.0,24.46
Cameroon,Potatoes,1997,40170.0,1691.7,630.0,24.57
Cameroon,Potatoes,1998,53312.0,1606.2,258.0,25.11
Cameroon,Potatoes,1999,60031.0,1700.9,653.0,24.55
Cameroon,Potatoes,2000,59044.0,1643.9,545.0,24.59
Cameroon,Potatoes,2001,51674.0,1665.0,687.0,24.62
Cameroon,Potatoes,2002,39452.0,1696.6,2191.0,24.77
Cameroon,Potatoes,2003,35061.0,1670.4,2244.0,24.78
Cameroon,Potatoes,2004,31159.0,1583.9,2525.0,24.87
Cameroon,Potatoes,2005,25900.0,1556.2,2255.0,24.89
Cameroon,Potatoes,2006,27330.0,1655.0,2753.0,24.78
Cameroon,Potatoes,2007,26587.0,1737.1,2820.0,24.81
Cameroon,Potatoes,2008,26367.0,1622.2,2595.0,24.63
Cameroon,Potatoes,2009,28754.0,1579.8,2319.0,24.91
Cameroon,Potatoes,2010,43541.0,1626.6,3470.0,25.06
Cameroon,Potatoes,2011,73882.0,1540.2,3964.0,24.75
Cameroon,Potatoes,2012,103020.0,1673.2,4011.0,24.72
Cameroon,Potatoes,2013,133691.0,1587.1,4536.0,24.8
Cameroon,Potatoes,2014,150643.0,1566.2,5480.0,24.84
Cameroon,Potatoes,2015,153932.0,1466.3,5838.0,24.91
Cameroon,Potatoes,2016,112800.0,1719.1,4831.0,25.14
Cameroon,Potatoes,2017,107000.0,1650.6,7069.0,24.9
Cameroon,Potatoes,2018,114380.0,1571.3,7322.0,24.92
Cameroon,Potatoes,2019,116356.0,1692.2,8195.0,24.91
Cameroon,Potatoes,2020,108228.0,1633.8,10661.0,25.18
Cameroon,Potatoes,2021,100160.0,1683.7,9906.0,25.16
Cameroon,Potatoes,2022,109640.0,1655.8,9906.0,24.96
Cameroon,Potatoes,2023,106978.0,1752.6,9906.0,24.99
Cameroon,"Rice, paddy",1990,49999.0,1694.8,2227.0,24.71
Cameroon,"Rice, paddy",1991,36400.0,1606.4,1504.0,24.51
Cameroon,"Rice, paddy",1992,35000.0,1571.0,1844.0,24.28
Cameroon,"Rice, paddy",1993,29000.0,1657.3,1245.0,24.35
Cameroon,"Rice, paddy",1994,31807.0,1607.7,647.0,24.39
Cameroon,"Rice, paddy",1995,31520.0,1606.0,48.0,24.62
Cameroon,"Rice, paddy",1996,31391.0,1673.1,180.0,24.46
Cameroon,"Rice, paddy",1997,33636.0,1691.7,630.0,24.57
Cameroon,"Rice, paddy",1998,35467.0,1606.2,258.0,25.11
Cameroon,"Rice, paddy",1999,33095.0,1700.9,653.0,24.55
Cameroon,"Rice, paddy",2000,30103.0,1643.9,545.0,24.59
Cameroon,"Rice, paddy",2001,30242.0,1665.0,687.0,24.62
Cameroon,"Rice, paddy",2002,11137.0,1696.6,2191.0,24.77
Cameroon,"Rice, paddy",2003,11870.0,1670.4,2244.0,24.78
Cameroon,"Rice, paddy",2004,12416.0,1583.9,2525.0,24.87
Cameroon,"Rice, paddy",2005,12971.0,1556.2,2255.0,24.89
Cameroon,"Rice, paddy",2006,12905.0,1655.0,2753.0,24.78
Cameroon,"Rice, paddy",2007,10000.0,1737.1,2820.0,24.81
Cameroon,"Rice, paddy",2008,10000.0,1622.2,2595.0,24.63
Cameroon,"Rice, paddy",2009,27475.0,1579.8,2319.0,24.91
Cameroon,"Rice, paddy",2010,10936.0,1626.6,3470.0,25.06
Cameroon,"Rice, paddy",2011,13464.0,1540.2,3964.0,24.75
Cameroon,"Rice, paddy",2012,14217.0,1673.2,4011.0,24.72
Cameroon,"Rice, paddy",2013,11641.0,1587.1,4536.0,24.8
Cameroon,"Rice, paddy",2014,12076.0,1566.2,5480.0,24.84
Cameroon,"Rice, paddy",2015,12271.0,1466.3,5838.0,24.91
Cameroon,"Rice, paddy",2016,21100.0,1719.1,4831.0,25.14
Cameroon,"Rice, paddy",2017,21100.0,1650.6,7069.0,24.9
Cameroon,"Rice, paddy",2018,26406.0,1571.3,7322.0,24.92
Cameroon,"Rice, paddy",2019,21407.0,1692.2,8195.0,24.91
Cameroon,"Rice, paddy",2020,21312.0,1633.8,10661.0,25.18
Cameroon,"Rice, paddy",2021,20527.0,1683.7,9906.0,25.16
Cameroon,"Rice, paddy",2022,21895.0,1655.8,9906.0,24.96
Cameroon,"Rice, paddy",2023,21669.0,1752.6,9906.0,24.99
Cameroon,Sorghum,1990,8489.0,1694.8,2227.0,24.71
Cameroon,Sorghum,1991,7692.0,1606.4,1504.0,24.51
Cameroon,Sorghum,1992,7600.0,1571.0,1844.0,24.28
Cameroon,Sorghum,1993,7647.0,1657.3,1245.0,24.35
Cameroon,Sorghum,1994,7292.0,1607.7,647.0,24.39
Cameroon,Sorghum,1995,8679.0,1606.0,48.0,24.62
Cameroon,Sorghum,1996,9096.0,1673.1,180.0,24.46
Cameroon,Sorghum,1997,8889.0,1691.7,630.0,24.57
Cameroon,Sorghum,1998,10016.0,1606.2,258.0,25.11
Cameroon,Sorghum,1999,11239.0,1700.9,653.0,24.55
Cameroon,Sorghum,2000,12000.0,1643.9,545.0,24.59
Cameroon,Sorghum,2001,12024.0,1665.0,687.0,24.62
Cameroon,Sorghum,2002,14129.0,1696.6,2191.0,24.77
Cameroon,Sorghum,2003,13371.0,1670.4,2244.0,24.78
Cameroon,Sorghum,2004,12654.0,1583.9,2525.0,24.87
Cameroon,Sorghum,2005,13173.0,1556.2,2255.0,24.89
Cameroon,Sorghum,2006,12561.0,1655.0,2753.0,24.78
Cameroon,Sorghum,2007,14397.0,1737.1,2820.0,24.81
Cameroon,Sorghum,2008,14323.0,1622.2,2595.0,24.63
Cameroon,Sorghum,2009,14085.0,1579.8,2319.0,24.91
Cameroon,Sorghum,2010,14380.0,1626.6,3470.0,25.06
Cameroon,Sorghum,2011,14946.0,1540.2,3964.0,24.75
Cameroon,Sorghum,2012,14885.0,1673.2,4011.0,24.72
Cameroon,Sorghum,2013,15080.0,1587.1,4536.0,24.8
Cameroon,Sorghum,2014,15329.0,1566.2,5480.0,24.84
Cameroon,Sorghum,2015,15614.0,1466.3,5838.0,24.91
Cameroon,Sorghum,2016,11000.0,1719.1,4831.0,25.14
Cameroon,Sorghum,2017,14800.0,1650.6,7069.0,24.9
Cameroon,Sorghum,2018,16971.0,1571.3,7322.0,24.92
Cameroon,Sorghum,2019,17515.0,1692.2,8195.0,24.91
Cameroon,Sorghum,2020,14333.0,1633.8,10661.0,25.18
Cameroon,Sorghum,2021,16216.0,1683.7,9906.0,25.16
Cameroon,Sorghum,2022,16216.0,1655.8,9906.0,24.96
Cameroon,Sorghum,2023,16216.0,1752.6,9906.0,24.99
Cameroon,Soybeans,1990,6000.0,1694.8,2227.0,24.71
Cameroon,Soybeans,1991,6034.0,1606.4,1504.0,24.51
Cameroon,Soybeans,1992,6061.0,1571.0,1844.0,24.28
Cameroon,Soybeans,1993,6000.0,1657.3,1245.0,24.35
Cameroon,Soybeans,1994,6026.0,1607.7,647.0,24.39
Cameroon,Soybeans,1995,6203.0,1606.0,48.0,24.62
Cameroon,Soybeans,1996,6220.0,1673.1,180.0,24.46
Cameroon,Soybeans,1997,6235.0,1691.7,630.0,24.57
Cameroon,Soybeans,1998,6250.0,1606.2,258.0,25.11
Cameroon,Soybeans,1999,6373.0,1700.9,653.0,24.55
Cameroon,Soybeans,2000,6375.0,1643.9,545.0,24.59
Cameroon,Soybeans,2001,6193.0,1665.0,687.0,24.62
Cameroon,Soybeans,2002,5611.0,1696.6,2191.0,24.77
Cameroon,Soybeans,2003,5737.0,1670.4,2244.0,24.78
Cameroon,Soybeans,2004,5866.0,1583.9,2525.0,24.87
Cameroon,Soybeans,2005,6131.0,1556.2,2255.0,24.89
Cameroon,Soybeans,2006,6226.0,1655.0,2753.0,24.78
Cameroon,Soybeans,2007,12002.0,1737.1,2820.0,24.81
Cameroon,Soybeans,2008,11999.0,1622.2,2595.0,24.63
Cameroon,Soybeans,2009,8310.0,1579.8,2319.0,24.91
Cameroon,Soybeans,2010,8437.0,1626.6,3470.0,25.06
Cameroon,Soybeans,2011,8276.0,1540.2,3964.0,24.75
Cameroon,Soybeans,2012,13980.0,1673.2,4011.0,24.72
Cameroon,Soybeans,2013,13228.0,1587.1,4536.0,24.8
Cameroon,Soybeans,2014,13350.0,1566.2,5480.0,24.84
Cameroon,Soybeans,2015,13349.0,1466.3,5838.0,24.91
Cameroon,Soybeans,2016,16500.0,1719.1,4831.0,25.14
Cameroon,Soybeans,2017,16300.0,1650.6,7069.0,24.9
Cameroon,Soybeans,2018,14600.0,1571.3,7322.0,24.92
Cameroon,Soybeans,2019,14200.0,1692.2,8195.0,24.91
Cameroon,Soybeans,2020,16600.0,1633.8,10661.0,25.18
Cameroon,Soybeans,2021,17264.0,1683.7,9906.0,25.16
Cameroon,Soybeans,2022,16690.0,1655.8,9906.0,24.96
Cameroon,Soybeans,2023,17163.0,1752.6,9906.0,24.99
